"STORE","Yr","mon","dayCount","revenue","avg_daily_revenue"
3804,2005,4,30,153515.42,5117.18
3509,2005,1,31,158148.05,5101.55
4904,2004,8,31,156902.07,5061.36
1404,2004,8,31,155893.23,5028.81
3509,2004,11,29,141785.34,4889.15
3509,2004,8,31,150402.78,4851.70
3509,2005,4,30,143465.65,4782.19
3509,2005,3,30,141847.36,4728.25
4904,2005,5,31,145637.58,4697.99
3509,2005,6,30,139452.50,4648.42
4904,2005,6,30,138023.91,4600.80
4904,2004,9,30,137529.23,4584.31
4904,2005,2,28,127951.93,4569.71
1704,2004,9,30,135714.97,4523.83
4904,2004,11,29,130971.12,4516.25
1704,2004,10,31,136825.82,4413.74
1704,2005,4,21,92664.08,4412.58
3804,2004,9,30,130590.06,4353.00
3804,2005,5,31,134344.20,4333.68
3804,2005,6,30,129310.68,4310.36
3509,2005,5,31,133235.21,4297.91
1704,2004,11,29,124054.09,4277.73
4904,2004,10,31,131197.55,4232.18
1704,2005,1,31,127496.63,4112.79
3804,2004,8,31,123421.86,3981.35
3804,2004,11,29,111762.52,3853.88
3804,2005,1,31,117570.66,3792.60
3804,2004,10,31,116382.43,3754.27
4904,2005,1,31,114563.63,3695.60
5703,2005,4,16,57626.55,3601.66
1804,2004,11,29,84894.74,2927.40
4402,2004,9,1,2600.07,2600.07
5703,2005,3,30,59940.35,1998.01
5703,2004,10,31,37624.14,1213.68
5703,2005,2,28,33748.09,1205.29
5703,2004,8,31,37083.52,1196.24
5703,2004,12,29,33182.85,1144.24
5703,2004,11,29,32019.78,1104.13
5703,2004,9,30,31576.29,1052.54
5703,2005,1,31,30463.05,982.68
1804,2004,12,17,13880.30,816.49
9906,2004,8,1,24.00,24.00
7203,2004,8,3,37.76,12.59
8304,2005,3,1,1.99,1.99
8304,2004,8,1,1.00,1.00
